no,message,description,id,page_id,full_text,locations
1356,"Three days to go and it’s 2012! On the last day of 2011, a pyrotechnic display every 15 minutes starting 11pm until 11:45pm will be launched on the rooftops of the 10 participating buildings to light up the sky with shooting stars! Click http://www.discoverhongkong.com/winterfest/eng/html/new_year_countdown.jsp to see the colors symbolizing different wishes for the coming year! What color represents your wish? :)",,114979501871035_297505666951750,DiscoverHongKong,"Three days to go and its 2012! On the last day of 2011, a pyrotechnic display every 15 minutes starting 11pm until 11:45pm will be launched on the rooftops of the 10 participating buildings to light up the sky with shooting stars! Click   to see the colors symbolizing different wishes for the coming year! What color represents your wish? :) ",
1357,Are you ready for the New Year? Hong Kong gets ready for the biggest New Year Countdown with pyrotechnics on the rooftop of Two ifc and nine other buildings in HK island on Dec. 31! http://www.discoverhongkong.com/winterfest/eng/html/new_year_countdown.jsp ,A festive atmosphere will take over the entire city as locals and visitors take part in the exciting countdown celebrations to welcome 2012. Join the fun and salute the New Year Hong Kong-style!,114979501871035_202781626478465,DiscoverHongKong,Are you ready for the New Year? Hong Kong gets ready for the biggest New Year Countdown with pyrotechnics on the rooftop of Two ifc and nine other buildings in HK island on Dec. 31!    A festive atmosphere will take over the entire city as locals and visitors take part in the exciting countdown celebrations to welcome 2012. Join the fun and salute the New Year Hong Kong-style!,HK$$Hong Kong
1358,Five days to go before 2012! Let’s start the New Year countdown with a blast! Here’s a sneak peek of what you should look out for in Hong Kong New Year Celebrations. Stay tuned for more photos and videos!,,114979501871035_296393200396330,DiscoverHongKong,Five days to go before 2012! Lets start the New Year countdown with a blast! Heres a sneak peek of what you should look out for in Hong Kong New Year Celebrations. Stay tuned for more photos and videos! ,Hong Kong
1359,"Welcome 2012 with a record-breaking attempt to pull off the largest dragon dance performance in the world with Hong Kong’s Dragon and Lion Dance Extravaganza! Enjoy free lion dance training and games in the carnival at Chater Road, Central, Hong Kong.",,114979501871035_296349430400707,DiscoverHongKong,"Welcome 2012 with a record-breaking attempt to pull off the largest dragon dance performance in the world with Hong Kongs Dragon and Lion Dance Extravaganza! Enjoy free lion dance training and games in the carnival at Chater Road, Central, Hong Kong. ",Chater Road$$Hong Kong
1360,How was your Christmas everyone? See video of last year's bright and stunning Starlight Garden light performance in this link: http://www.youtube.com/watch?v=nko-EnzU_Bs&feature=player_embedded Happy holidays! :),,114979501871035_295292920507983,DiscoverHongKong,How was your Christmas everyone? See video of last year's bright and stunning Starlight Garden light performance in this link:   Happy holidays! :) ,Starlight Garden
1361,Want to see more lights in HK this December? Come and see the Starlight Garden at New Town Plaza to catch the lights show that’ll delight your senses! http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=58286,"Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",114979501871035_154618711307635,DiscoverHongKong,"Want to see more lights in HK this December? Come and see the Starlight Garden at New Town Plaza to catch the lights show thatll delight your senses!   Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",HK$$Hong Kong$$Hong Kong Arts Festival$$Starlight Garden$$Hong Kong Marathon$$New Town Plaza
1362,Have a very merry Christmas everyone! :),,114979501871035_295336097168707,DiscoverHongKong,Have a very merry Christmas everyone! :) ,
1363,Experience a Victorian Christmas at Madame Tussauds! Make sure you bring your camera with you! Click here for more info. http://www.madametussauds.com/HongKong/en/Default.aspx,,114979501871035_294426007259716,DiscoverHongKong,Experience a Victorian Christmas at Madame Tussauds! Make sure you bring your camera with you! Click here for more info.   ,
1364,Want a more thrilling Christmas? Then head out to Ocean Park and ride the new Thrill Mountain! http://www.oceanpark.com.hk/html/en/home/,,114979501871035_294333713935612,DiscoverHongKong,Want a more thrilling Christmas? Then head out to Ocean Park and ride the new Thrill Mountain!   ,Ocean Park
1365,"When in HK, stay warm this cold season by eating hotpot, claypot, grilled, and other heart-warming meals! http://www.discoverhongkong.com/eng/dining/musttaste-winterfood.html","Eastern or Western food, snacks, fast food, five-star dining; gourmet restaurants, city-scape harbour views, Chiu Chow, Shanghainese, Peking, Szechuan and Hunan or vegetarian fare are all yours.  South East Asia as well as Western countries' culinary specialities are all in Hong Kong today.",114979501871035_133290723451669,DiscoverHongKong,"When in HK, stay warm this cold season by eating hotpot, claypot, grilled, and other heart-warming meals!   Eastern or Western food, snacks, fast food, five-star dining; gourmet restaurants, city-scape harbour views, Chiu Chow, Shanghainese, Peking, Szechuan and Hunan or vegetarian fare are all yours.  South East Asia as well as Western countries' culinary specialities are all in Hong Kong today.",HK$$South East Asia$$Hunan$$Hong Kong
1366,"What’s better than celebrating the first day of 2012 with an amazing dragon dance and roaring of lions, only at Hong Kong’s Dragon and Lion Dance Extravaganza! Embrace the upcoming year of Dragon with this once-in-a-lifetime Chinese traditional dragon dance parade.",,114979501871035_293265670709083,DiscoverHongKong,"Whats better than celebrating the first day of 2012 with an amazing dragon dance and roaring of lions, only at Hong Kongs Dragon and Lion Dance Extravaganza! Embrace the upcoming year of Dragon with this once-in-a-lifetime Chinese traditional dragon dance parade. ",Hong Kongs Dragon
1367,Going to HK on Christmas day? Why not drop by the 9th Food Festival -- a shopping paradise for all food lovers! http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=58425,"Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",114979501871035_252594468140215,DiscoverHongKong,"Going to HK on Christmas day? Why not drop by the 9th Food Festival -- a shopping paradise for all food lovers!   Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",Hong Kong Marathon$$Hong Kong Arts Festival$$Hong Kong
1368,"End your hiking trip with a seafood feast! Stop by the Seafood Street when you’re in Cheung Chau or any seafood restaurant when in Lamma Island, for some freshly cooked seafood. What’s your favorite seafood, by the way?",,114979501871035_290147437687573,DiscoverHongKong,"End your hiking trip with a seafood feast! Stop by the Seafood Street when youre in Cheung Chau or any seafood restaurant when in Lamma Island, for some freshly cooked seafood. Whats your favorite seafood, by the way? ",Lamma Island$$Cheung Chau
1369,Hong Kong Disneyland has never been this grand with the opening of the all-new Toy Story Land! Bring your kids and create magical moments this sparkling Christmas season! Visit http://www.discoverhongkong.com/winterfest/eng/html/holiday_happenings.jsp,,114979501871035_289651591070491,DiscoverHongKong,Hong Kong Disneyland has never been this grand with the opening of the all-new Toy Story Land! Bring your kids and create magical moments this sparkling Christmas season! Visit   ,Hong Kong Disneyland
1370,Planning for a romantic Christmas date this winter season? There’s nothing more romantic than taking your special someone to a fun and exciting ice-skating experience in Hong Kong Ice Wonderland! Click here: http://www.discoverhongkong.com/winterfest/eng/html/ice_wonderland.jsp,,114979501871035_288985241137126,DiscoverHongKong,Planning for a romantic Christmas date this winter season? Theres nothing more romantic than taking your special someone to a fun and exciting ice-skating experience in Hong Kong Ice Wonderland! Click here:   ,Hong Kong
1371,‘Tis really is the season to shop and dine in Hong Kong! Know more about HK holiday shopping and dining here http://www.discoverhongkong.com/winterfest/eng/html/shopping_and_dining.jsp,,114979501871035_286253794743604,DiscoverHongKong,Tis really is the season to shop and dine in Hong Kong! Know more about HK holiday shopping and dining here   ,Hong Kong
1372,"Wonder what’s the centerpiece of this year’s Hong Kong WinterFest celebration? Tiffany & Co. brings you “A Holiday of Tiffany Treasures”, where you can take a ride on the enchanting carousel while listening to Christmas carols at the Statue Square, HK! See it here http://www.discoverhongkong.com/winterfest/eng/html/tiffany_treasures.jsp :)",,114979501871035_284641484904835,DiscoverHongKong,"Wonder whats the centerpiece of this years Hong Kong WinterFest celebration? Tiffany & Co. brings you A Holiday of Tiffany Treasures, where you can take a ride on the enchanting carousel while listening to Christmas carols at the Statue Square, HK! See it here   :) ",HK$$Statue Square$$Hong Kong
1373,Enjoy great Christmas deals and discounts with your UnionPay card! Know more about it here http://www.discoverhongkong.com/winterfest/eng/html/winter_joy.jsp,,114979501871035_284146361621014,DiscoverHongKong,Enjoy great Christmas deals and discounts with your UnionPay card! Know more about it here   ,
1374,"Ever dreamed of a snowy, chocolaty Christmas? Then, Ngong Ping’s snowy and chocolaty village is the perfect Christmas wonderland for you! http://www.np360.com.hk/html/eng/visitor/promotion_detail.asp?id=100",,114979501871035_284049244964059,DiscoverHongKong,"Ever dreamed of a snowy, chocolaty Christmas? Then, Ngong Pings snowy and chocolaty village is the perfect Christmas wonderland for you!   ",
1375,We wish you a Hong Kong Christmas! It’s WinterFest in HK until January 1st! Lots of joyful celebrations and generous offers are lined up this season to make your Christmas merrier! Watch this video and feel the warmth and excitement of the holidays. http://www.youtube.com/watch?v=9V_7i4FFo94&feature=channel_video_title ,"Every winter, the Western tradition of Christmas and the Eastern love of festivals meet, mix and make merry in Asia's world city. From 25 November 2011 to 1 ...",114979501871035_282522821791662,DiscoverHongKong,"We wish you a Hong Kong Christmas! Its WinterFest in HK until January 1st! Lots of joyful celebrations and generous offers are lined up this season to make your Christmas merrier! Watch this video and feel the warmth and excitement of the holidays.    Every winter, the Western tradition of Christmas and the Eastern love of festivals meet, mix and make merry in Asia's world city. From 25 November 2011 to 1 ...",HK$$Asia$$Hong Kong
1376,"If you cannot think of nature without the lush greenery and trees, the Free Guided Hiking Tour this Sunday is for you! Join the leafy trail of Shing Mun Reservoir from Tai Mo Shan to Pineapple Dam and discover Hong Kong’s natural wonders and sceneries. For more info on the trails and bookings, visit http://www.discoverhongkong.com/eng/attractions/green.html",,114979501871035_281888511846799,DiscoverHongKong,"If you cannot think of nature without the lush greenery and trees, the Free Guided Hiking Tour this Sunday is for you! Join the leafy trail of Shing Mun Reservoir from Tai Mo Shan to Pineapple Dam and discover Hong Kongs natural wonders and sceneries. For more info on the trails and bookings, visit   ",Hong Kongs$$Shing Mun Reservoir
1377,Today is the last day of Hong Kong’s Wine and Dine Month! How was your overall food and wine experience in Asia's World City? :),,114979501871035_144687018971520,DiscoverHongKong,Today is the last day of Hong Kongs Wine and Dine Month! How was your overall food and wine experience in Asia's World City? :) ,Asia 's World City
1378,"Experience a whole new dining and nightlife spot at Aqua, recently opened posh bar in Central with roof top terrace! See their cool website here: www.aqua.com.hk",,114979501871035_280994085269575,DiscoverHongKong,"Experience a whole new dining and nightlife spot at Aqua, recently opened posh bar in Central with roof top terrace! See their cool website here:   ",
1379,Don’t you just love the waters and the breathtaking view of nature? See Hong Kong’s spectacular skyline at one of the world’s busiest and wonderful natural harbours—the renowned Victoria Harbour! Visit http://www.discoverhongkong.com/eng/local-tours/harbour.html for more info.,One of the best ways to discover the vitality and sophistication of Hong Kong is to take a tour of the harbour via cruise where you will encounter an plethora of ships as well as stunning views of the Hong Kong skyline on both sides of the harbour.,114979501871035_202253413190588,DiscoverHongKong,Dont you just love the waters and the breathtaking view of nature? See Hong Kongs spectacular skyline at one of the worlds busiest and wonderful natural harboursthe renowned Victoria Harbour! Visit   for more info. One of the best ways to discover the vitality and sophistication of Hong Kong is to take a tour of the harbour via cruise where you will encounter an plethora of ships as well as stunning views of the Hong Kong skyline on both sides of the harbour.,Hong Kongs$$Hong Kong
1380,"Hong Kong WinterFest starts today! The city is all set to welcome this festive season with winter sales, delightful seasonal dishes, and exciting activities. Visit DiscoverHongKong.com for more information.
http://www.discoverhongkong.com/winterfest/eng/html/index.jsp",,114979501871035_278830925485891,DiscoverHongKong,"Hong Kong WinterFest starts today! The city is all set to welcome this festive season with winter sales, delightful seasonal dishes, and exciting activities. Visit   more information.
  ",Hong Kong WinterFest
1381,"Soulful, stylish and sublime Harakan-S reopens its dining haven just for you! Visit their newly renovated place at Causeway Bay, Hong Kong and get served with delicious sake cocktail and Japanese food.
http://www.harakan.com.hk/",,114979501871035_278297322205918,DiscoverHongKong,"Soulful, stylish and sublime Harakan-S reopens its dining haven just for you! Visit their newly renovated place at Causeway Bay, Hong Kong and get served with delicious sake cocktail and Japanese food.
  ",Causeway Bay$$Hong Kong
1382,"Visit Hong Kong's favourite all-day beachfront hangout on Park Island, Ma Wan--Cafe Roma! European style decorated resto, Cafe Roma serves quality Western comfort food and beverages with Wine Wednesday Promotions!
http://www.facebook.com/caferoma.hk","Cafe Roma is an all-day, casual beachfront hangout on Park Island, Ma Wan with a kitchen team led by Chef Jaakko Sorsa serving quality European cuisine.",114979501871035_276172549086193,DiscoverHongKong,"Visit Hong Kong's favourite all-day beachfront hangout on Park Island, Ma Wan--Cafe Roma! European style decorated resto, Cafe Roma serves quality Western comfort food and beverages with Wine Wednesday Promotions!
  Cafe Roma is an all-day, casual beachfront hangout on Park Island, Ma Wan with a kitchen team led by Chef Jaakko Sorsa serving quality European cuisine.",Park Island$$Hong Kong
1383,November is the time of the year when you'll never run out of things to do in Hong Kong. Check out this link to get suggestions on must-try activities in HK. http://www.discoverhongkong.com/eng/things-to-do/recreation-guide.html,"Find the best things to do in Hong Kong with the official tourism board's recommendations. Get information on Hong Kong’s culture, natural landscape, business travel in Hong Kong, spa, tips for senior travellers, travelling by rail in Hong Kong and much more.",114979501871035_115531288562041,DiscoverHongKong,"November is the time of the year when you'll never run out of things to do in Hong Kong. Check out this link to get suggestions on must-try activities in HK.   Find the best things to do in Hong Kong with the official tourism board's recommendations. Get information on Hong Kongs culture, natural landscape, business travel in Hong Kong, spa, tips for senior travellers, travelling by rail in Hong Kong and much more.",HK$$Hong Kongs$$Hong Kong
1384,Thanks to our friends in Femalenetwork.com for sharing this wonderful article. ,Check out what the popular destination has in store for you this yuletide season!,114979501871035_204569199617135,DiscoverHongKong,Thanks to our friends in   sharing this wonderful article.  Check out what the popular destination has in store for you this yuletide season!,
1385,Take a leisurely sail on Victoria Harbour and enjoy unlimited beverages onboard a Chinese tour boat. Watch the sunset over the harbour and treat your senses with Hong Kong’s dramatic vistas! http://www.discoverhongkong.com/wineanddine-month/main/eng/html/classes/sunset_cruise.html,,114979501871035_275356162500034,DiscoverHongKong,Take a leisurely sail on Victoria Harbour and enjoy unlimited beverages onboard a Chinese tour boat. Watch the sunset over the harbour and treat your senses with Hong Kongs dramatic vistas!   ,Hong Kongs$$Victoria Harbour
1386,Save the best for last! Get to experience how Asia’s World City celebrates Christmas this 25 November to 1 January with Hong Kong WinterFest! The event features “A Holiday of Tiffany Treasures” and “Ice Wonderland” to make this season even merrier for you! Click http://www.youtube.com/hongkong for a video sneak peek. Enjoy!,,114979501871035_274915075877476,DiscoverHongKong,Save the best for last! Get to experience how Asias World City celebrates Christmas this 25 November to 1 January with Hong Kong WinterFest! The event features A Holiday of Tiffany Treasures and Ice Wonderland to make this season even merrier for you! Click   for a video sneak peek. Enjoy! ,Hong Kong
1387,"Wear your hiking clothes now and enjoy HK’s seascapes at the free MacLehose Trail-Tai Long Wan this Sunday, November 20. For more info on the trails and bookings, visit http://www.discoverhongkong.com/eng/attractions/green.html, Happy hiking!","Find many parks, city gardens, and other outdoor activities in Hong Kong. Contrary to perceptions that Hong Kong is a concrete jungle, more than 70 per cent of its land mass is rural countryside made up of soaring mountains, thick forests, beautiful beaches and numerous outlying islands.",114979501871035_320362784644296,DiscoverHongKong,"Wear your hiking clothes now and enjoy HKs seascapes at the free MacLehose Trail-Tai Long Wan this Sunday, November 20. For more info on the trails and bookings, visit   Happy hiking! Find many parks, city gardens, and other outdoor activities in Hong Kong. Contrary to perceptions that Hong Kong is a concrete jungle, more than 70 per cent of its land mass is rural countryside made up of soaring mountains, thick forests, beautiful beaches and numerous outlying islands.",Hong Kong
1388,"Planning your year-end HKG vacation? Hong Kong WinterFest happens from 25 November 2011 to 1 January 2012 with the entire city all decked up in Christmas finery and tons of winter activities!
http://www.discoverhongkong.com/winterfest/eng/html/index.jsp","Every winter, the Western tradition of Christmas and the Eastern love of festivals meet, mix and make merry in Asia's world city. From 25 November 2011 to 1 January 2012, the merriment will be here again with the 2011 Hong Kong WinterFest.  So, in keeping with our WinterFest tradition, shop, eat, dr...",114979501871035_225764940823826,DiscoverHongKong,"Planning your year-end HKG vacation? Hong Kong WinterFest happens from 25 November 2011 to 1 January 2012 with the entire city all decked up in Christmas finery and tons of winter activities!
  Every winter, the Western tradition of Christmas and the Eastern love of festivals meet, mix and make merry in Asia's world city. From 25 November 2011 to 1 January 2012, the merriment will be here again with the 2011 Hong Kong WinterFest.  So, in keeping with our WinterFest tradition, shop, eat, dr...",Asia$$Hong Kong WinterFest
1389,"Experience the ‘Best Place, Best Taste’ during Hong Kong’s Wine and Dine Month! The event is ongoing as it continues to fill the city with excitement and celebration. Visit http://www.discoverhongkong.com/wineanddine-month/main/eng/html/overview/overview.html for more event details.",,114979501871035_319866168028836,DiscoverHongKong,"Experience the Best Place, Best Taste during Hong Kongs Wine and Dine Month! The event is ongoing as it continues to fill the city with excitement and celebration. Visit   for more event details. ",
1390,"Free Guided Hiking Tours await you every Sunday from November 13 to December 11. Get to explore the geological landscape of MacLehose Trail, from Pak Tam Chung to Sai Wan Pavilion on November 13. For more info on the trails and bookings, visit http://www.discoverhongkong.com/promotions/hikes_walks/eng/pages/guidedHikingTours.pdf.",,114979501871035_271581449544172,DiscoverHongKong,"Free Guided Hiking Tours await you every Sunday from November 13 to December 11. Get to explore the geological landscape of MacLehose Trail, from Pak Tam Chung to Sai Wan Pavilion on November 13. For more info on the trails and bookings, visit   ",Sai Wan Pavilion
1391,"Experienced hikers as young as 12 years old can now explore nature for FREE with Hong Kong Tourism Board’s Guided Hiking Tours featuring five themed trails. This is the perfect opportunity to explore the bare wonders and lush greens of Asia’s World City in the company of experienced local hikers. For more info on the trails and bookings, visit http://www.discoverhongkong.com/promotions/hikes_walks/eng/pages/guidedHikingTours.pdf.",,114979501871035_271544176214566,DiscoverHongKong,"Experienced hikers as young as 12 years old can now explore nature for FREE with Hong Kong Tourism Boards Guided Hiking Tours featuring five themed trails. This is the perfect opportunity to explore the bare wonders and lush greens of Asias World City in the company of experienced local hikers. For more info on the trails and bookings, visit   ",Asias World City
1392,Living culture in Hong Kong always has a special spot for its locals and visitors. Experience the selection of 8 themed walks in different Hong Kong districts to have a glimpse of what makes Asia's World City a diverse and fascinating destination. http://www.discoverhongkong.com/eng/things-to-do/hongkong-walks.html,"Find places to walk in Hong Kong; a city of contrasts where urban walks uncover a living culture of ancient and modern, traditional and exotic, uniquely fused in a blend of eastern and western influences.",114979501871035_193545027391805,DiscoverHongKong,"Living culture in Hong Kong always has a special spot for its locals and visitors. Experience the selection of 8 themed walks in different Hong Kong districts to have a glimpse of what makes Asia's World City a diverse and fascinating destination.   Find places to walk in Hong Kong; a city of contrasts where urban walks uncover a living culture of ancient and modern, traditional and exotic, uniquely fused in a blend of eastern and western influences.",Asia$$Hong Kong
1393,"New shop with a vast collection of vintage, retro and antique clothing, worker wear, military accessories, handbags, and home-wares is in Asia's World City! Visit Luddite's page here http://www.facebook.com/luddite1811?sk=wall&filter=2 and experience a whole new approach on vintage, the Hong Kong style. :)","Luddite Original Collections and Vintage Clothing Store
Address: G/F, 15A Haven Street, Causeway
              Tel: 28700422",114979501871035_289770451047843,DiscoverHongKong,"New shop with a vast collection of vintage, retro and antique clothing, worker wear, military accessories, handbags, and home-wares is in Asia's World City! Visit Luddite's page here   and experience a whole new approach on vintage, the Hong Kong style. :) Luddite Original Collections and Vintage Clothing Store
Address: G/F, 15A Haven Street, Causeway
              Tel: 28700422",Asia$$Hong Kong
1394,One of the most exotic and breathtaking international cricket events in Southeast Asia hits Hong Kong today until Sunday! Karp Group Hong Kong Cricket Sixes 2011 is one exciting sports event you shouldn’t miss! http://www.cricket.com.hk/,Hong Kong Cricket Association HKCA www.cricket.com.hk,114979501871035_165735100185505,DiscoverHongKong,One of the most exotic and breathtaking international cricket events in Southeast Asia hits Hong Kong today until Sunday! Karp Group Hong Kong Cricket Sixes 2011 is one exciting sports event you shouldnt miss!   Hong Kong Cricket Association HKCA  ,Southeast Asia$$Hong Kong Cricket Association HKCA$$Hong Kong
1395,"Today is officially the start of the Wine and Dine Month in Hong Kong! Be part of HK's 3rd Wine and Dine Festival at the West Kowloon Waterfront Promenade today until Sunday, October 30. Know more about the event details here http://www.discoverhongkong.com/wineanddine-month/festival/eng/html/highlights/details.html 	","Hong Kong, Asia’s world city, will be cooking up an exciting extravaganza of exceptional wines and gourmet delights this year at the 3rd Hong Kong Wine and Dine Festival at the West Kowloon Waterfront Promenade from 27 to 30 October 2011.                               Organised by the Hong Kong Tour...",114979501871035_169690599788475,DiscoverHongKong,"Today is officially the start of the Wine and Dine Month in Hong Kong! Be part of HK's 3rd Wine and Dine Festival at the West Kowloon Waterfront Promenade today until Sunday, October 30. Know more about the event details here   	 Hong Kong, Asias world city, will be cooking up an exciting extravaganza of exceptional wines and gourmet delights this year at the 3rd Hong Kong Wine and Dine Festival at the West Kowloon Waterfront Promenade from 27 to 30 October 2011.                               Organised by the Hong Kong Tour...",HK$$West Kowloon Waterfront Promenade$$Hong Kong
1396,"Hi there, Hong Kong fans! Get ready to taste the finest wines paired with gourmet food as Hong Kong launches Wine and Dine Month tomorrow! Don't miss the 3rd Wine and Dine Festival at the West Kowloon Waterfront Promenade. See you there! http://www.discoverhongkong.com/wineanddine-month/festival/eng/html/highlights/details.html ","Hong Kong, Asia’s world city, will be cooking up an exciting extravaganza of exceptional wines and gourmet delights this year at the 3rd Hong Kong Wine and Dine Festival at the West Kowloon Waterfront Promenade from 27 to 30 October 2011.                               Organised by the Hong Kong Tour...",114979501871035_252294878155328,DiscoverHongKong,"Hi there, Hong Kong fans! Get ready to taste the finest wines paired with gourmet food as Hong Kong launches Wine and Dine Month tomorrow! Don't miss the 3rd Wine and Dine Festival at the West Kowloon Waterfront Promenade. See you there!    Hong Kong, Asias world city, will be cooking up an exciting extravaganza of exceptional wines and gourmet delights this year at the 3rd Hong Kong Wine and Dine Festival at the West Kowloon Waterfront Promenade from 27 to 30 October 2011.                               Organised by the Hong Kong Tour...",West Kowloon Waterfront Promenade$$Hong Kong
1397,"Still undecided on where to party this Halloween? Head to Lan Kwai Fong next weekend, October 30 to 31 at 6 pm till late night and join the crowd in one of the biggest street parties in the world! http://www.discoverhongkong.com/halloween/2011/eng/#/eng/hotspots/","There'll be mad masquerading in Asia's world city this Halloween, complete with costume parties, dressed-up shopping malls and gruesome edibles and brews. And your fiendish friend  Captain Pumpkin is here to take you on a tour of the city's horrifyingly hip host of happenings. Read on to see what he...",114979501871035_109956129115696,DiscoverHongKong,"Still undecided on where to party this Halloween? Head to Lan Kwai Fong next weekend, October 30 to 31 at 6 pm till late night and join the crowd in one of the biggest street parties in the world!   There'll be mad masquerading in Asia's world city this Halloween, complete with costume parties, dressed-up shopping malls and gruesome edibles and brews. And your fiendish friend  Captain Pumpkin is here to take you on a tour of the city's horrifyingly hip host of happenings. Read on to see what he...",Asia
1398,"Today opens the 20th year of the Marco Polo German Bierfest, the most traditional and authentic, largest and longest running outdoor German Bierfest in Asia! Worldwide selections of beers and all-night dancing, traditional tunes and laughter is set against the panoramic backdrop of the Victoria Harbour, HK. Visit http://www.gbfhk.com/ for more info.","Marco Polo German Bierfest 2011 - 20th year of the most traditional and authentic, largest, longest running outdoor German Bierfest in Asia! 21/10/2011 - 12/11/2011  Book at HK Ticketing now!",114979501871035_229100793816056,DiscoverHongKong,"Today opens the 20th year of the Marco Polo German Bierfest, the most traditional and authentic, largest and longest running outdoor German Bierfest in Asia! Worldwide selections of beers and all-night dancing, traditional tunes and laughter is set against the panoramic backdrop of the Victoria Harbour, HK. Visit   for more info. Marco Polo German Bierfest 2011 - 20th year of the most traditional and authentic, largest, longest running outdoor German Bierfest in Asia! 21/10/2011 - 12/11/2011  Book at HK Ticketing now!",HK$$Asia$$Victoria Harbour
1399,Love seafood more than anything else in the world? Hong Kong has a fresh array of irresistible seafood from street markets to fine-dining restaurants! Visit here for more info. http://www.discoverhongkong.com/eng/dining/seafood.html,"Seafood meals in Hong Kong are world famous for their freshness and variety.  Sample seafood at restaurants on Lamma and Cheung Chau islands, or Lei Yue Mun and Sai Kung and taste Cantonese cooking at its finest.",114979501871035_264007690303685,DiscoverHongKong,"Love seafood more than anything else in the world? Hong Kong has a fresh array of irresistible seafood from street markets to fine-dining restaurants! Visit here for more info.   Seafood meals in Hong Kong are world famous for their freshness and variety.  Sample seafood at restaurants on Lamma and Cheung Chau islands, or Lei Yue Mun and Sai Kung and taste Cantonese cooking at its finest.",Lamma$$Cheung Chau$$Hong Kong
1400,Do you just enjoy long travels? Discover Hong Kong by rail and see the most stunning sceneries of HK on the way to your destination. Visit http://www.discoverhongkong.com/eng/things-to-do/discover-hongkong-rail.html for more details.,"Discover Hong Kong via rail using convenient rail network and explore living culture and heritage, along with the green and stunning vistas of the New Territories",114979501871035_297909746901436,DiscoverHongKong,"Do you just enjoy long travels? Discover Hong Kong by rail and see the most stunning sceneries of HK on the way to your destination. Visit   for more details. Discover Hong Kong via rail using convenient rail network and explore living culture and heritage, along with the green and stunning vistas of the New Territories",HK$$Hong Kong
1401,Stressed out after a long busy week? You can take all those stress away with Hong Kong's most soothing spa and massage facilities! See some of them here: http://www.discoverhongkong.com/eng/things-to-do/spa-massage.html,"After a full day of shopping, dining and sightseeing, unwind with a soothing asian massage, facial, pedicure or manicure. Hong Kong day spas will restore your body, mind and spirit.",114979501871035_288984144464332,DiscoverHongKong,"Stressed out after a long busy week? You can take all those stress away with Hong Kong's most soothing spa and massage facilities! See some of them here:   After a full day of shopping, dining and sightseeing, unwind with a soothing asian massage, facial, pedicure or manicure. Hong Kong day spas will restore your body, mind and spirit.",Hong Kong
1402,"One of the 80s’ most influential and legendary electro pop bands, The Human League, will be performing live in Hong Kong for the very first time. Don’t miss it! 
http://www.hkticketing.com/Ticketek/eng/event/nswcms_event.asp?id=5029&NatTag=&SynopsisCode=&PrevStep=Calendar+Of+Events","Live Nation is proud to announce that one of the 80s’ most influential and legendary electro pop bands, The Human League, will be performing in Hong Kong for the very first time!. Fans will finally be able to see these “most-wanted” synthpop pioneers live in Hong Kong after waiting for decades!     ...",114979501871035_134887479946822,DiscoverHongKong,"One of the 80s most influential and legendary electro pop bands, The Human League, will be performing live in Hong Kong for the very first time. Dont miss it! 
  Live Nation is proud to announce that one of the 80s most influential and legendary electro pop bands, The Human League, will be performing in Hong Kong for the very first time!. Fans will finally be able to see these most-wanted synthpop pioneers live in Hong Kong after waiting for decades!     ...",Hong Kong
1403,Hi Hong Kong fans! Join the Hong Kong Halloween Treats Contest 2011 and get a chance to win a 3D2N trip to Hong Kong for two! See contest mechanics here https://www.facebook.com/hongkongonline?sk=app_153284594738391,"Welcome to Discover Hong Kong, the official Facebook page for fans of one of the world’s most exciting destinations.",114979501871035_246014118779613,DiscoverHongKong,"Hi Hong Kong fans! Join the Hong Kong Halloween Treats Contest 2011 and get a chance to win a 3D2N trip to Hong Kong for two! See contest mechanics here   Welcome to Discover Hong Kong, the official Facebook page for fans of one of the worlds most exciting destinations.",Hong Kong
1404,Want to win a free trip to HK for two to experience HK Halloween Treats? Join our promo! https://www.facebook.com/hongkongonline?sk=app_153284594738391,,114979501871035_258733144162336,DiscoverHongKong,Want to win a free trip to HK for two to experience HK Halloween Treats? Join our promo!   ,HK
