no,message,description,id,page_id,full_text,locations
218,"During Ramadhan, lots of Bazaar can be found in Malaysia. We visited one such bazaar in Johor Bahru yesterday. Almost all stalls would be open by 4:30pm.

If you don't drive, fret not, Causeway Link offers bus services from Jurong East to Perling Mall for a mere RM5.20 per person.

If you do drive, here's the Address:
Jalan Camar Taman Perling, 81200 Johor Bahru, Johor, Malaysia.
Approximate Google Maps Coordinates: 1.495886,103.681658.",,107026329336542_574420802597090,malaysia.travel.sg,"During Ramadhan, lots of Bazaar can be found in Malaysia. We visited one such bazaar in Johor Bahru yesterday. Almost all stalls would be open by 4:30pm.

If you don't drive, fret not, Causeway Link offers bus services from Jurong East to Perling Mall for a mere   person.

If you do drive, here's the Address:
Jalan Camar Taman Perling, 81200 Johor Bahru, Johor, Malaysia.
Approximate Google Maps Coordinates:   ",Perling Mall$$Johor Bahru$$Malaysia$$Johor$$Jurong East
219,"Thinking of buying festive goodies? Come on down to Ramun Delights in Kulaijaya or Larkin (JB). Various cookies,cakes & chips selections to choose from.",,107026329336542_573942822644888,malaysia.travel.sg,"Thinking of buying festive goodies? Come on down to Ramun Delights in Kulaijaya or Larkin (JB). Various cookies,cakes & chips selections to choose from. ",Kulaijaya
220,"Imagine an idyllic island surrounded by the azure waters of the South China Sea...the East Coast Region offers some of Malaysia's most unspoiled islands. Featuring great beaches that is an oasis to serenity, perfect to unwind and relax in.


What are you waiting for?...Come & be enchanted by the magic of the East Coast Region.",,107026329336542_571535686218935,malaysia.travel.sg,"Imagine an idyllic island surrounded by the azure waters of the South China   Coast Region offers some of Malaysia's most unspoiled islands. Featuring great beaches that is an oasis to serenity, perfect to unwind and relax in.


What are you waiting   be enchanted by the magic of the East Coast Region. ",South China Coast Region$$Malaysia$$East Coast Region
221,"TaxiMonger brings Johor Bahru’s first taxi booking service through smartphones for trips to Malaysia. Passengers can book for metered taxis whether on adhoc basis or in advance. Exclusively partnered with JB-Tek Bhd to connect passengers in Singapore with the taxi-drivers of JB-Tek Bhd for a service app called as ‘Trip To Malaysia’.
Passengers from Singapore would now be able to go to any of the tourists’ destinations, points of interests and key cities in Malaysia through JB-Tek’s assigned Executive Taxis. The selected destinations offered by TaxiMonger range from as near as Johor Bahru and going as far as Pulau Langkawi. 

For more information, log on to www.taximonger.com",,107026329336542_570387816333722,malaysia.travel.sg,"TaxiMonger brings Johor Bahrus first taxi booking service through smartphones for trips to Malaysia. Passengers can book for metered taxis whether on adhoc basis or in advance. Exclusively partnered with JB-Tek Bhd to connect passengers in Singapore with the taxi-drivers of JB-Tek Bhd for a service app called as Trip To Malaysia.
Passengers from Singapore would now be able to go to any of the tourists destinations, points of interests and key cities in Malaysia through JB-Teks assigned Executive Taxis. The selected destinations offered by TaxiMonger range from as near as Johor Bahru and going as far as Pulau Langkawi. 

For more information, log on to   ",Johor Bahru$$Singapore$$Pulau Langkawi$$Malaysia
222,"Need information for your Sabah Trip?
Download 'GO SABAH' on your smartphone now! :)",,107026329336542_570353176337186,malaysia.travel.sg,"Need information for your Sabah Trip?
Download 'GO SABAH' on your smartphone now! :) ",
223,"Sabah: Take a journey back into the colonial days of British North Borneo on board the North Borneo Railway. Experience Tiffin-styled lunch that serves a blend of colonial and Continental cuisine. 

Enjoy the unique sights and sound of local villages paddy fields, mangrove jungle and pristine coastal beaches as you while away a leisurely day in comfort. Featuring the mid-century British ""Vulcan"" Steam engine, the North Borneo Railway is the last of a fleet of locomotives that have plied the tracks through Borneo since the 1900s.",,107026329336542_569977436374760,malaysia.travel.sg,"Sabah: Take a journey back into the colonial days of British North Borneo on board the North Borneo Railway. Experience Tiffin-styled lunch that serves a blend of colonial and Continental cuisine. 

Enjoy the unique sights and sound of local villages paddy fields, mangrove jungle and pristine coastal beaches as you while away a leisurely day in comfort. Featuring the mid-century British ""Vulcan"" Steam engine, the North Borneo Railway is the last of a fleet of locomotives that have plied the tracks through Borneo since the 1900s. ",North Borneo$$North Borneo Railway$$Borneo
224,"Director of Tourism Malaysia Singapore office, being interviewed by Suhaimi Yusof Official.",,107026329336542_566494693389701,malaysia.travel.sg,"Director of Tourism Malaysia Singapore office, being interviewed by Suhaimi Yusof Official. ",Malaysia Singapore
225,,The Ribena Berry LEGO model was finally revealed to all our guest at the Park today. The world's first Ribena Berry LEGO model will be permanently housed at LEGOLAND Malaysia in front of Jungle Cafe. Come visit soon ok!,107026329336542_564250450280792,malaysia.travel.sg, The Ribena Berry LEGO model was finally revealed to all our guest at the Park today. The world's first Ribena Berry LEGO model will be permanently housed at LEGOLAND Malaysia in front of Jungle Cafe. Come visit soon ok!,Park$$Jungle Cafe$$Ribena$$LEGOLAND Malaysia
226,"Golden Palm Tree Resort & Spa, a five-star haven of peace and tranquillity, stretching out almost a kilometre into the sheltered waters of the Straits of Malacca.",,107026329336542_563630790342758,malaysia.travel.sg,"Golden Palm Tree Resort & Spa, a five-star haven of peace and tranquillity, stretching out almost a kilometre into the sheltered waters of the Straits of Malacca. ",Straits of Malacca
227,"If you are visiting Penang, this is one dish which many Penangites recommend.
Mee Sotong comes with the usual mee goreng ingredients, but with plenty of squid in a really HOT & spicy, sweet, and awesomely delicious sauce.

Address:
Hameed Pata Mee Goreng
Food Court at Padang Kota Lama Jalan Tun Syed Sheh Barakbah Penang 

GPS: 5.42078, 100.34434",,107026329336542_562845857087918,malaysia.travel.sg,"If you are visiting Penang, this is one dish which many Penangites recommend.
Mee Sotong comes with the usual mee goreng ingredients, but with plenty of squid in a really HOT & spicy, sweet, and awesomely delicious sauce.

Address:
Hameed Pata Mee Goreng
Food Court at Padang Kota Lama Jalan Tun Syed Sheh Barakbah Penang 

GPS:   ",Penang$$Padang Kota Lama Jalan Tun
228,"Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons.","Are You Ready To Play?...

Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons.
Simply 'MESSAGE' us your most creative caption for this Photo. We will select 10 best captions to enter the finals, happening next Wednesday (26 June).

Rules:
- Contest Ends 25th June, 12Noon (Tuesday)
- Submit your caption through message tab, not under comment post.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to select the 10 finalist.",107026329336542_561444440561393,malaysia.travel.sg,"Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons. Are You Ready To Play?...

Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons.
Simply 'MESSAGE' us your most creative caption for this Photo. We will select 10 best captions to enter the finals, happening next Wednesday (26 June).

Rules:
- Contest Ends 25th June, 12Noon (Tuesday)
- Submit your caption through message tab, not under comment post.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to select the 10 finalist.",Singapore$$Malaysia$$Pahang$$Impiana Resort Cherating
229,"Dear FBians,

Given the Hazy weather, do take care of your health!
Drink more water. Increase your intake on Vitamins C and E through super foods such as green leafy vegetables, avocados, apples, tuna, sardines, etc.

Stay Healthy Always! :)",,107026329336542_561109217261582,malaysia.travel.sg,"Dear FBians,

Given the Hazy weather, do take care of your health!
Drink more water. Increase your intake on Vitamins C and E through super foods such as green leafy vegetables, avocados, apples, tuna, sardines, etc.

Stay Healthy Always! :) ",
230,"Are You Ready To Play?...

Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons.
Simply 'MESSAGE' us your most creative caption for this Photo. We will select 10 best captions to enter the finals, happening next Wednesday (26 June).

Rules:
- Contest Ends 25th June, 12Noon (Tuesday)
- Submit your caption through message tab, not under comment post.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to select the 10 finalist.",,107026329336542_560788713960299,malaysia.travel.sg,"Are You Ready To Play?...

Stand a chance to win 2 Nights stay at Impiana Resort Cherating, Pahang, with daily breakfast for 2 persons.
Simply 'MESSAGE' us your most creative caption for this Photo. We will select 10 best captions to enter the finals, happening next Wednesday (26 June).

Rules:
- Contest Ends 25th June, 12Noon (Tuesday)
- Submit your caption through message tab, not under comment post.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
- Tourism Malaysia, Singapore office reserves the right, at our discretion, to select the 10 finalist. ",Singapore$$Malaysia$$Pahang$$Impiana Resort Cherating
231,"The 1Malaysia International Tourism Night Floral Parade is here again to promote the tourism attractions of Malaysia as well as international tourist destinations.
Witness a procession of beautifully lighted and decorated boats that cruise across the Putrajaya Lake every night. 
Main activities of the event include night floral boats photography contest, fireworks display, and also cultural group performances.",,107026329336542_560375177334986,malaysia.travel.sg,"The 1Malaysia International Tourism Night Floral Parade is here again to promote the tourism attractions of Malaysia as well as international tourist destinations.
Witness a procession of beautifully lighted and decorated boats that cruise across the Putrajaya Lake every night. 
Main activities of the event include night floral boats photography contest, fireworks display, and also cultural group performances. ",Putrajaya Lake$$Malaysia
232,"Thank you FBian Andy Lee, for sharing your recent Ipoh Food Trail Trip with us. :)","Ipoh Street FoodPosted on June 11, 2013 by SengkangBabiesWhen we talk about food in Malaysia, Penang (Asam), Malacca (Peranakan) and Ipoh (Hor Fun) are always popular. We have been to Penang and Malacca recently, but the last time we set foot in Ipoh was 11 years ago.Last week, we went on a food tra...",107026329336542_558379537534550,malaysia.travel.sg,"Thank you FBian Andy Lee, for sharing your recent Ipoh Food Trail Trip with us. :) Ipoh Street FoodPosted on June 11, 2013 by SengkangBabiesWhen we talk about food in Malaysia, Penang (Asam), Malacca (Peranakan) and Ipoh (Hor Fun) are always popular. We have been to Penang and Malacca recently, but the last time we set foot in Ipoh was 11 years   we went on a food tra...",Ipoh$$Penang$$Malaysia$$Malacca$$Ipoh Street
233,"5 Tourism Malaysia umbrellas up for grabs.
Let's play....Fastest Fingers First!!

 Rules:
-Contest Ends 13th June 12noon, Thursday.
-Contest is only eligible for residents residing in Singapore.
-Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
-Tourism Malaysia, Singapore office reserves the right, at our discretion, to decide on the winner(s).

Question:
Was listed by UNESCO as a World Heritage site on 30th June 2012, it is a rural area with small kampungs surrounded by green vegetation and limestone hills. 
Known as one of Peninsular Malaysia’s most important areas of archaeology, many of the caves have revealed evidence of ancient humans having lived and hunted.  

Name this Valley?",,107026329336542_557992534239917,malaysia.travel.sg,"5 Tourism Malaysia umbrellas up for grabs.
Let's   First!!

 Rules:
-Contest Ends 13th June 12noon, Thursday.
-Contest is only eligible for residents residing in Singapore.
-Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
-Tourism Malaysia, Singapore office reserves the right, at our discretion, to decide on the winner(s).

Question:
Was listed by UNESCO as a World Heritage site on 30th June 2012, it is a rural area with small kampungs surrounded by green vegetation and limestone hills. 
Known as one of Peninsular Malaysias most important areas of archaeology, many of the caves have revealed evidence of ancient humans having lived and hunted.  

Name this Valley? ",Singapore$$Malaysia
234,"Have you experience a picturesque sun setting backdrop view while enjoying classical favourites and contemporary tunes at the tip of Borneo?

Sunset Music Festival takes place in the northern-most district of Kudat. Sabah’s biggest open air concert featuring a line-up of local and international acts performing a broad repertoire of music.

Tanjung Simpang Mengayau is popularly known as the Tip of Borneo as it is in fact the meeting point of the South China Sea and Sulu Sea. White sandy stretches of beach and the brilliant azure colour of the ocean has earned this place the reputation as one of the most spectacular destinations in Sabah.

To get to Kudat: about 3 hours drive by Car from Kota Kinabalu, capital city of Sabah.",,107026329336542_557089380996899,malaysia.travel.sg,"Have you experience a picturesque sun setting backdrop view while enjoying classical favourites and contemporary tunes at the tip of Borneo?

Sunset Music Festival takes place in the northern-most district of Kudat. Sabahs biggest open air concert featuring a line-up of local and international acts performing a broad repertoire of music.

Tanjung Simpang Mengayau is popularly known as the Tip of Borneo as it is in fact the meeting point of the South China Sea and Sulu Sea. White sandy stretches of beach and the brilliant azure colour of the ocean has earned this place the reputation as one of the most spectacular destinations in Sabah.

To get to Kudat: about 3 hours drive by Car from Kota Kinabalu, capital city of Sabah. ",Sabah$$Borneo$$Sulu Sea$$South China Sea$$Kota Kinabalu$$Kudat
235,"Morning FBians, this chinese restaurant in Johor Bahru serves excellent dim sum buffet selections. Our Muslim Friends would be glad to know that it is HALAL certified. We recommend pre-booking of tables on weekend.",,107026329336542_553404321365405,malaysia.travel.sg,"Morning FBians, this chinese restaurant in Johor Bahru serves excellent dim sum buffet selections. Our Muslim Friends would be glad to know that it is HALAL certified. We recommend pre-booking of tables on weekend. ",Johor Bahru
236,"Our johor food trail continues...
Known locally, this traditional kampung Malay outdoor restaurant is famous for their Mee Rebus Tulang.

Restoran ZZ Sup Tulang
Address: Jalan Petri 5/1, Kampung Bahru,80100 JB
GPS: 1.468260, 103.746651
Hours: 7:00am - 11:00pm,daily",,107026329336542_553009681404869,malaysia.travel.sg,"Our johor food trail continues...
Known locally, this traditional kampung Malay outdoor restaurant is famous for their Mee Rebus Tulang.

Restoran ZZ Sup Tulang
Address: Jalan Petri 5/1, Kampung Bahru,80100 JB
GPS:  
Hours: 7:00am - 11:00pm,daily ",Kampung Bahru
237,"Craving for authentic kari pap, check out this old-skool bakery.

Besides their kari pap, we recommend their sugee biscuits and loaf of bread too.

Address: 26 Jalan Dhoby,Bandar JB.
GPS: 1.456915, 103.763428
Hours: 8:00am -2:00pm,daily",,107026329336542_552608771444960,malaysia.travel.sg,"Craving for authentic kari pap, check out this old-skool bakery.

Besides their kari pap, we recommend their sugee biscuits and loaf of bread too.

Address: 26 Jalan Dhoby,Bandar JB.
GPS:  
Hours: 8:00am -2:00pm,daily ",
238,"Hiap Joo Bakery and Biscuit Factory
Address: 13 Jalan Tan Hiok Nee, 8000 Johor Bahru
GPS: 1.456701, 103.764421
Hours: 8:00am - 6:00pm

Recommend the fluffy Banana Cake. (drop by in the morning)",,107026329336542_552587651447072,malaysia.travel.sg,"Hiap Joo Bakery and Biscuit Factory
Address: 13 Jalan Tan Hiok Nee, 8000 Johor Bahru
GPS:  
Hours: 8:00am - 6:00pm

Recommend the fluffy Banana Cake. (drop by in the morning) ",Johor Bahru
239,"Lontong Kering (Dry Lontong) @ Fatimah Nasi Campur (Stall Number 13)
Address: off Jalan Abdul Samad (opposite SMK Sultan Ismail)
GPS: 1.480152, 103.742974
Hours: 7:30am - 2:00pm

Recommend to add cuttlefish and paru to the dish.",,107026329336542_552582724780898,malaysia.travel.sg,"Lontong Kering (Dry Lontong) @ Fatimah Nasi Campur (Stall Number 13)
Address: off Jalan Abdul Samad (opposite SMK Sultan Ismail)
GPS:  
Hours: 7:30am - 2:00pm

Recommend to add cuttlefish and paru to the dish. ",
240,"Morning FBians, our colleagues are entering the state of Johor today to bring u some recommendations of food places. Stay tune for what we're about to feature. *_*",,107026329336542_552558254783345,malaysia.travel.sg,"Morning FBians, our colleagues are entering the state of Johor today to bring u some recommendations of food places. Stay tune for what we're about to feature. *_* ",Johor
241,"WIN WIN WIN:

Simply tell us what attracts you to Malaysia and stand a chance to win hotel stay, courtesy of Prince Hotel & Residence Kuala Lumpur.

p/s: Being creative in your words has higher chances of being the chosen winner.  :P

Rules:
- Contest Ends on 31st May 2013, Friday.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right at our discretion to decide on the winner and amend the terms of this contest.",,107026329336542_552243601481477,malaysia.travel.sg,"WIN WIN WIN:

Simply tell us what attracts you to Malaysia and stand a chance to win hotel stay, courtesy of Prince Hotel & Residence Kuala Lumpur.

p/s: Being creative in your words has higher chances of being the chosen winner.  :P

Rules:
- Contest Ends on 31st May 2013, Friday.
- Contest is only eligible for residents residing in Singapore.
- Tourism Malaysia, Singapore office reserves the right at our discretion to decide on the winner and amend the terms of this contest. ",Prince Hotel & Residence Kuala Lumpur$$Malaysia$$Singapore
242,"The long weekend is just around the corner. Will you be travelling to Malaysia?
Share with us...where, in Malaysia, will you be spending the weekend? :)",,107026329336542_548559011849936,malaysia.travel.sg,"The long weekend is just around the corner. Will you be travelling to Malaysia?
Share with   Malaysia, will you be spending the weekend? :) ",Malaysia
243,"Good Morning FBians, have you had breakfast yet?
May we introduce the up & coming hit dish in Malaysia. Known as Roti Canai Special, while some locals called it Roti Banjir Special, this dish is prata soaked in curry with a little special ingredient: 3 minutes Soft Boiled Eggs! 
While we do admit that the presentation does not look appetising, it certainly taste heavenly. (Do not judge a book by its cover)  ^_^
P/S: we recommend pepper with light soya sauce and sambal. It goes well with this dish. 

#vmy2014 #tmsingapore

posted: fe",,107026329336542_546926992013138,malaysia.travel.sg,"Good Morning FBians, have you had breakfast yet?
May we introduce the up & coming hit dish in Malaysia. Known as Roti Canai Special, while some locals called it Roti Banjir Special, this dish is prata soaked in curry with a little special ingredient: 3 minutes Soft Boiled Eggs! 
While we do admit that the presentation does not look appetising, it certainly taste heavenly. (Do not judge a book by its cover)  ^_^
P/S: we recommend pepper with light soya sauce and sambal. It goes well with this dish. 

#vmy2014 #tmsingapore

posted: fe ",Malaysia
244,"If you need assistance in planning a trip, check out our app.
To download, go to:
App Store: http://bit.ly/11AyflY
Google Play: http://bit.ly/127R3nt",,107026329336542_546261528746351,malaysia.travel.sg,"If you need assistance in planning a trip, check out our app.
To download, go to:
App Store:  
Google Play:   ",
245,"What's are you having for dinner today?
We are dreaming of Nasi Kukus Kelantan. It's a typical Kelantanese steamed rice with fried chicken and mouth-watering curry.
Simple, delicious, yet...can only be found in Kelantan & some states in Malaysia.


#vmy2014 #tmsingapore

posted: fe",,107026329336542_545899408782563,malaysia.travel.sg,"What's are you having for dinner today?
We are dreaming of Nasi Kukus Kelantan. It's a typical Kelantanese steamed rice with fried chicken and mouth-watering curry.
Simple, delicious,   be found in Kelantan & some states in Malaysia.


#vmy2014 #tmsingapore

posted: fe ",Kelantan$$Malaysia
246,"Share with us your ideas on promoting Malaysia as a tourist destination. Outstanding suggestions with the most 'Likes' will stand a chance to win this attractive prize. :)

Contest Ends: 17 May 2013 (Friday)",,107026329336542_545817098790794,malaysia.travel.sg,"Share with us your ideas on promoting Malaysia as a tourist destination. Outstanding suggestions with the most 'Likes' will stand a chance to win this attractive prize. :)

Contest Ends: 17 May 2013 (Friday) ",Malaysia
247,"The centrepiece of Putrajaya and the single prevailing element which holds the city together is its 650-hectare man-made lake and wetlands. Cruise Tasik Putrajaya sail across the lake amidst a breathtaking view. The cruise boat is also available by private charter for special luncheons, tea and cocktail gatherings as well as onboard karaoke sessions.

Email: sales@cruisetasikputrajaya.com",,107026329336542_537853269587177,malaysia.travel.sg,"The centrepiece of Putrajaya and the single prevailing element which holds the city together is its 650-hectare man-made lake and wetlands. Cruise Tasik Putrajaya sail across the lake amidst a breathtaking view. The cruise boat is also available by private charter for special luncheons, tea and cocktail gatherings as well as onboard karaoke sessions.

Email:   ",Putrajaya
248,Are you HOT enough? Come & Dive in Malaysia! Visit us at Asia  Dive Expo (ADEX) today @ Marina Bay Sands Expo and Convention Centre. ^^ Redeem a free ice-cream* when you like us on our Facebook page! (*While stocks last),,107026329336542_537081982997639,malaysia.travel.sg,Are you HOT enough? Come & Dive in Malaysia! Visit us at Asia  Dive Expo (ADEX) today @ Marina Bay Sands Expo and Convention Centre. ^^ Redeem a free ice-cream* when you like us on our Facebook page! (*While stocks last) ,Marina Bay Sands Expo$$Asia Dive Expo$$Malaysia
249,"When visiting Sarawak, the locals greatly indulge in jungle fern called MIDIN.
Widely available, a MUST-TRY indigenous dish usually fried with sambal belacan (chilli shrimp paste). It is much sought after for its crisp texture and great taste.


#vmy2014 #tmsingapore

posted: fe",,107026329336542_533172730055231,malaysia.travel.sg,"When visiting Sarawak, the locals greatly indulge in jungle fern called MIDIN.
Widely available, a MUST-TRY indigenous dish usually fried with sambal belacan (chilli shrimp paste). It is much sought after for its crisp texture and great taste.


#vmy2014 #tmsingapore

posted: fe ",Sarawak
250,"No plans this weekend?
Why not take a drive to Johor Bahru and try this Deep Fried Durian Fritter which is the talk of the town. Using only top grade D24 durian flesh, we feel this fried dessert taste heavenly. 

Restoran Wah Cai (not certified halal)
86, Jalan Pahlawan 2, Taman Ungku Tun Aminah (TUTA), Skudai, 81300 Johor Baru 
Open daily 7:00am to 4:30pm


#vmy2014 #tmsingapore

posted: fe",,107026329336542_531689366870234,malaysia.travel.sg,"No plans this weekend?
Why not take a drive to Johor Bahru and try this Deep Fried Durian Fritter which is the talk of the town. Using only top grade D24 durian flesh, we feel this fried dessert taste heavenly. 

Restoran Wah Cai (not certified halal)
86, Jalan Pahlawan 2, Taman Ungku Tun Aminah (TUTA), Skudai, 81300 Johor Baru 
Open daily 7:00am to 4:30pm


#vmy2014 #tmsingapore

posted: fe ",Johor Bahru
251,"This Sour and Spicy Crab dish is a MUST-TRY for all crab lovers.
We recommend 2 places:
1) Fatty Crab Restaurant (No. 2 Jalan SS 24/13, Taman Megah, 47301, Petaling Jaya, Selangor)
2) Subang Crab House (169 Jalan SS 19/6, Ss 19, 47500 Subang Jaya, Selangor)

If you know of any Crab food place in Malaysia which you would recommend, do share with us.  ^_^  

#vmy2014 #tmsingapore

posted:fe",,107026329336542_527706830601821,malaysia.travel.sg,"This Sour and Spicy Crab dish is a MUST-TRY for all crab lovers.
We recommend 2 places:
1) Fatty Crab Restaurant (No. 2 Jalan SS 24/13, Taman Megah, 47301, Petaling Jaya, Selangor)
2) Subang Crab House (169 Jalan SS 19/6, Ss 19, 47500 Subang Jaya, Selangor)

If you know of any Crab food place in Malaysia which you would recommend, do share with us.  ^_^  

#vmy2014 #tmsingapore

posted:fe ",Malaysia$$Selangor
252,"MALAYSIA AIRLINES PROMOTIONAL AIRFARE TO KUCHING, SARAWAK from $7.00
Singapore-Kuching-Singapore air ticket per person, excluding taxes.(Including taxes: $196 per person)

Booking period: till 20th April 2013
Travel period: 24th April - 31 August 2013

Travel on Malaysia Airlines NEW B737-800 (departure twice daily from Singapore to Kuching). This promotion includes:
- 30kg check-in baggage allowance
- 7kg hand carry baggage allowance
- 50% Enrich miles earned",,107026329336542_527269827312188,malaysia.travel.sg,"MALAYSIA AIRLINES PROMOTIONAL AIRFARE TO KUCHING, SARAWAK from $7.00
Singapore-Kuching-Singapore air ticket per person, excluding   $196 per person)

Booking period: till 20th April 2013
Travel period: 24th April - 31 August 2013

Travel on Malaysia Airlines NEW B737-800 (departure twice daily from Singapore to Kuching). This promotion includes:
- 30kg check-in baggage allowance
- 7kg hand carry baggage allowance
- 50% Enrich miles earned ",MALAYSIA$$Singapore$$Kuching$$SARAWAK$$Malaysia$$KUCHING
253,"Come on down to 50Plus Expo 2013, Travel Carnival for some true Malaysian Teh Tarik.",,107026329336542_526413384064499,malaysia.travel.sg,"Come on down to 50Plus Expo 2013, Travel Carnival for some true Malaysian Teh Tarik. ",
254,"Kelantan, Land of Lightning...

Special thanks to Blogger Hong Peng for the wonderful video.","""Let's Go to Kelantan, Malaysia by FireFly"" - Singapore Media Familiarization Trip from 1 -- 3 March 2013. A 3 Days 2 Nights tour with group of cheerful medi...",107026329336542_351380551634594,malaysia.travel.sg,"Kelantan, Land of Lightning...

Special thanks to Blogger Hong Peng for the wonderful video. ""Let's Go to Kelantan, Malaysia by FireFly"" - Singapore Media Familiarization Trip from 1 -- 3 March 2013. A 3 Days 2 Nights tour with group of cheerful medi...",Kelantan$$Malaysia$$Blogger Hong Peng
255,"Tourism is Business as usual in Sabah...
Dear Fbians, 
Please find below link on the travel advisory from Sabah Tourism Board, announced today (07 March) at 0900Hrs.","The Sabah Tourism Board wish to assure our visitors and partners worldwide that the tourism industry, island resorts and activities in the east coast of Sabah are operating as usual in the various dive destinations of Sipadan, Mabul, Kapalai, Mataking, Pom Pom, Pandanan and Lankayan. In the past sev...",107026329336542_598146936881151,malaysia.travel.sg,"Tourism is Business as usual in Sabah...
Dear Fbians, 
Please find below link on the travel advisory from Sabah Tourism Board, announced today (07 March) at 0900Hrs. The Sabah Tourism Board wish to assure our visitors and partners worldwide that the tourism industry, island resorts and activities in the east coast of Sabah are operating as usual in the various dive destinations of Sipadan, Mabul, Kapalai, Mataking, Pom Pom, Pandanan and Lankayan. In the past sev...",Kapalai$$Sipadan$$Pandanan
256,"Good Sunday FBians.
'Like' this if you wish to try Kelantan's popular breakfast dish...

Nasi Dagang is a Malaysian dish consisting of a mix of white and brown glutinous rice cooked with coconut milk, fish curry and extra ingredients such as fried shaved coconut, hard-boiled eggs and vegetable pickles. Nasi Dagang literally means “Trading Rice”.
It is a well-known breakfast food in the states on the East Coast of Peninsular Malaysia, such as Terengganu and Kelantan.

Join us at Raffles City Convention Centre, Singapore on 5th March (Tuesday) to get a taste of Kelantan's cuisine. Simply RSVP with us through FB message.",,107026329336542_518428658196305,malaysia.travel.sg,"Good Sunday FBians.
'Like' this if you wish to try Kelantan's popular breakfast dish...

Nasi Dagang is a Malaysian dish consisting of a mix of white and brown glutinous rice cooked with coconut milk, fish curry and extra ingredients such as fried shaved coconut, hard-boiled eggs and vegetable pickles. Nasi Dagang literally means Trading Rice.
It is a well-known breakfast food in the states on the East Coast of Peninsular Malaysia, such as Terengganu and Kelantan.

Join us at Raffles City Convention Centre, Singapore on 5th March (Tuesday) to get a taste of Kelantan's cuisine. Simply RSVP with us through FB message. ",Terengganu$$Raffles City Convention Centre$$Singapore$$Kelantan$$East Coast of Peninsular Malaysia
257,"Dear FB Fans, Tourism Malaysia-Singapore office cordially invite you to join us for a Kelantan Tourism Promotion Event on:

Date: 5 March (Tuesday)
Venue: Canning Ballroom, Raffles City Convention Centre.
Time: 8:30am
Dress Code: Business Attire
Maximum number of people per invite: 4 (no children permitted)

Kindly RSVP though FB message...

Come and explore 'The Land of the Lighting""...especially on it cuisines.
We hope to have you join us on this educational event!  ^_^",,107026329336542_518092808229890,malaysia.travel.sg,"Dear FB Fans, Tourism Malaysia-Singapore office cordially invite you to join us for a Kelantan Tourism Promotion Event on:

Date: 5 March (Tuesday)
Venue: Canning Ballroom, Raffles City Convention Centre.
Time: 8:30am
Dress Code: Business Attire
Maximum number of people per invite: 4 (no children permitted)

Kindly RSVP though FB message...

Come and explore 'The Land of the   it cuisines.
We hope to have you join us on this educational event!  ^_^ ",Raffles City Convention Centre
258,,"BREAKING: Singapore and Malaysia to build high-speed rail link between S'pore and KL to enhance business and cultural ties. New rail link slated for completion in 2020 & allow ""door to door"" travel in 90mins. 

Details here - http://cna.asia/15r8PWp",107026329336542_447938608610478,malaysia.travel.sg," BREAKING: Singapore and Malaysia to build high-speed rail link between S'pore and KL to enhance business and cultural ties. New rail link slated for completion in 2020 & allow ""door to door"" travel in 90mins. 

Details here -  ",Singapore$$Malaysia
259,"Which of these beach destinations makes you want to pack your luggage right now?
(in no particular order)",,107026329336542_511716622200842,malaysia.travel.sg,"Which of these beach destinations makes you want to pack your luggage right now?
(in no particular order) ",
260,"Dear followers, page owners now have to pay to promote their post. That's why many of you don't see our post on your news feed. Simply go to ""Tourism Malaysia Singapore"" page and select ""Add to Interest Lists"" in the drop down list beside ""Message"" button in order to see our post on your news feed. Please SHARE THIS with your friends! ⎝ᄽ⏝⏠⎠",,107026329336542_495785793793925,malaysia.travel.sg,"Dear followers, page owners now have to pay to promote their post. That's why many of you don't see our post on your news feed. Simply go to ""Tourism Malaysia Singapore"" page and select ""Add to Interest Lists"" in the drop down list beside ""Message"" button in order to see our post on your news feed. Please SHARE THIS with your friends!  ",Malaysia Singapore
